##dt = 0.001
#time; temp; press; pe
# Fix print output for fix out
15.800000000000000711; 523.77807845433551392; -575.05795348883782481; -2058.490046238684954
16; 514.35288348081962795; 2846.2628179913308486; -2054.3169134743975519
16.199999999999999289; 506.49387255429530796; 940.99376087473183361; -2052.9810996078026619
16.399999999999998579; 473.97553086347147655; -1122.9739318967767758; -2054.4668165684415726
16.600000000000001421; 482.37664686577329576; -335.81219198553554861; -2052.7867331546613059
16.800000000000000711; 546.95833454350258762; -816.83765470655623631; -2053.5955699541773356
17; 519.71285843579846642; 1425.2972772106511457; -2055.8899945679272605
17.199999999999999289; 478.17273582937866649; 1520.5594963603225551; -2053.5303039446343973
17.400000000000002132; 493.9306086917721359; 160.1345469179696579; -2054.718893051100622
17.600000000000001421; 481.29022981321247698; -800.11491027385011421; -2055.7601611083377975
17.800000000000000711; 515.57520934015622061; -2170.6446247249155022; -2054.710622282913846
18; 490.76979572741424818; -1354.2144557781407457; -2055.0609071392350415
18.199999999999999289; 484.45890025046543315; 224.49616632320751819; -2055.6533899434739396
18.400000000000002132; 493.44616163086919869; 854.40531820867931856; -2054.2848863973058542
18.600000000000001421; 511.36848726994287517; 1559.7957325603854315; -2055.663598256926889
18.800000000000000711; 514.66419183511891333; 929.90172215756592777; -2055.4055604733257496
19; 476.94506593552932827; -549.80767554450665102; -2056.4441255975666536
19.199999999999999289; 476.12307495638071941; -1731.9493990971986932; -2053.36234273182572
19.400000000000002132; 499.92785458809458987; -2298.3576937399398048; -2054.9770014343594084
19.600000000000001421; 489.49712320008831057; 1122.2514247525223254; -2056.2761628630878477
19.800000000000000711; 523.43647098957399066; 4188.6276166673724219; -2057.1441348316470794
20; 496.03697564504534512; 4514.3176930665322288; -2053.3539298479813624
20.199999999999999289; 458.52428303113174479; -388.98670957761152067; -2054.9795929532756418
20.400000000000002132; 505.67897079665874571; -6515.8005235044684014; -2057.892310802098109
20.600000000000001421; 495.65719042592724009; -5414.736170297181161; -2054.3391679476098943
20.800000000000000711; 483.62653980849029267; 558.01296135498637341; -2052.8995672282180749
21; 510.8081522461491204; 3702.0908700692289131; -2056.2484064730392674
21.199999999999999289; 481.13982536460707706; 4590.8564880467829425; -2055.8505167456437448
21.400000000000002132; 516.31984667079609608; 121.11441104042086181; -2053.0482627661385777
21.600000000000001421; 485.88106463873123175; -1327.4729361243591939; -2054.3661810244479966
21.800000000000000711; 489.2576238479306312; -2025.6058076361971416; -2055.7134640106341976
22; 485.05379346526757445; -1226.5674849588051529; -2056.930876917534988
22.199999999999999289; 517.98511662639987208; 488.68381555356273793; -2055.6257245961837725
22.400000000000002132; 524.13575304476989913; 1917.4279929613030617; -2054.4509595511763109
22.600000000000001421; 493.50077326536546707; 1344.9519992781742985; -2056.8480835565760572
22.800000000000000711; 484.85214884541107949; 202.52604580860102601; -2052.6509132337168921
23; 505.04461287245629819; -3153.3729651281796578; -2054.1761315493254187
23.199999999999999289; 481.08590373773091642; -1705.0098132628447729; -2053.3488694331131228
23.400000000000002132; 505.6336675493249686; 621.80952393690540703; -2054.43683551105687
23.600000000000001421; 487.80980195963212509; 3474.454559475897895; -2055.8860049517238622
23.800000000000000711; 507.54319219842221855; 2328.6324006155350617; -2056.9063454011202339
24; 510.28305766579376268; -82.588782121268778269; -2054.8071055459436138
24.199999999999999289; 502.17554217874089773; -2790.4062221707404206; -2054.604918917840223
24.400000000000002132; 487.89461977312384988; -3379.2617487293409795; -2058.5598048043557355
24.600000000000001421; 503.73943761763797511; -2189.4610672882618019; -2055.3410421568728452
24.800000000000000711; 492.33182653183951061; 429.5731429550889402; -2054.4738338591228057
25; 488.93535975150592776; 3028.2216282265681002; -2057.1303974534862391
25.199999999999999289; 526.14442247137617414; 2588.7840799633554525; -2056.803655965341477
25.400000000000002132; 506.59042849233941297; 1174.908959951832685; -2054.9081789115857646
25.600000000000001421; 475.51509434353329198; -1542.307430624027802; -2055.9535497272786415
25.800000000000000711; 489.64006739781012811; -3186.5661079316869291; -2054.2998123397619565
26; 519.63953548434403729; -2974.5234396983273655; -2054.8639596737862121
26.199999999999999289; 505.68768654507971405; -1412.6867733709668755; -2056.6881555236736858
26.400000000000002132; 505.20535277849876366; 452.94033978505029836; -2059.640328899598444
26.600000000000001421; 501.56770614930258034; 1463.2129579921099776; -2056.4718134338140771
26.800000000000000711; 489.83298405194193492; 1531.1605974956057707; -2052.9231049451800573
27; 495.23767949457015902; 107.50448426836196347; -2054.7234948894624722
27.199999999999999289; 501.77122636338918937; -1029.8465301262926914; -2057.418639188805173
27.400000000000002132; 496.33021472762300164; -318.90173986939288397; -2053.3389851303650175
27.600000000000001421; 515.30943035583243272; -1238.0866615588706736; -2056.5796221178138694
27.800000000000000711; 517.8599254513995902; -1005.7376197077497864; -2057.042831698937789
28; 524.12833362135813786; 314.81782296938189347; -2053.8857651389334933
28.199999999999999289; 504.5025612613014232; -15.406230094161678323; -2051.5001659859335632
28.400000000000002132; 505.49142920260982237; -1103.177724612377915; -2055.887560476588078
28.600000000000001421; 482.01682677239642771; -1332.6042893807291421; -2056.3307187423588402
28.800000000000000711; 501.62617050544020003; -530.93599091100634269; -2052.9624986110379723
29; 499.43422683101010762; 452.42175913730454795; -2054.851743860930128
29.199999999999999289; 498.43616183827793975; 3198.0390812029058907; -2057.1606969554845818
29.400000000000002132; 495.72784112437750537; 2430.9011514006942889; -2055.8498686722859929
29.600000000000001421; 482.91791261693094839; 400.1491966151997417; -2053.1874623612684445
29.800000000000000711; 455.00115486041056556; -2170.9259194527135151; -2055.6729959401300221
30; 498.50505295919646187; -3157.4566240310314242; -2056.0035331787571522
30.199999999999999289; 509.04441190887962421; 144.32445951235860093; -2055.1118904730928989
30.400000000000002132; 493.41919115318535205; 4819.5727618377004546; -2054.6435177902294527
30.600000000000001421; 514.0676937469488621; 3776.6069530427075733; -2054.3474163583214249
30.800000000000000711; 475.10572862025162522; -148.38587245961679173; -2053.4355029594962616
31; 486.57015543877542996; -5065.9429949065224719; -2056.6975023346976741
31.199999999999999289; 478.71651053886625959; -2648.9586880394786021; -2054.1267814658140196
31.400000000000002132; 513.54901186492384113; 841.11588897994738545; -2056.187388644209932
31.600000000000001421; 509.5827513083530107; 3433.4878254725522311; -2056.2730919745636129
31.800000000000000711; 498.82810750333703709; 2501.1109843189551611; -2057.5404225693528133
32; 510.32619946655626109; 491.62550801176729465; -2054.4195425986604278
32.200000000000002842; 488.96530697052975256; -670.65577361730299799; -2054.87692684446165
32.399999999999998579; 507.47912735389081718; -976.21276275850823367; -2057.6465549187582837
32.600000000000001421; 506.5414301319087258; -381.09138539799795353; -2055.0776436408177688
32.799999999999997158; 501.59303933405527687; -33.929877233825521898; -2052.9137371992310364
33; 485.39635636744156955; 1748.2083381051240849; -2055.9973848212462144
33.200000000000002842; 498.17309136360381672; 2697.9808036906702; -2053.4271093879292494
33.399999999999998579; 495.43438467742703324; 1233.1936720263809093; -2054.2107080867308468
33.600000000000001421; 490.42392605163092867; 934.57493699809151622; -2054.2969255218872604
33.799999999999997158; 486.23015681228304175; -311.30810507783161256; -2058.4871058227531648
34; 495.20608457218958165; -1821.1987519985632389; -2054.9788696463688211
34.200000000000002842; 493.38350888691513774; -925.08400946916697194; -2055.1353152988594957
34.399999999999998579; 500.22923602041623781; 118.12814291347081053; -2054.5246321061913477
34.600000000000001421; 511.56547997280790696; 806.94517278682485539; -2054.2370114853210907
34.800000000000004263; 504.94766328834919022; 709.65792179405195839; -2054.9928806234397598
35; 516.35936165539669673; -846.59932234282541685; -2056.0025584875506866
35.200000000000002842; 485.48660057754358377; -1808.6540281947959556; -2056.4012761057115313
35.399999999999998579; 507.84495505584777675; -2236.4664049371881447; -2053.9951095585088297
35.600000000000001421; 502.90560891977327174; -429.89167239586589631; -2054.8030640558940831
35.800000000000004263; 471.58311962620638269; 2652.9469802285852893; -2053.9657599894730993
36; 537.78304263282586817; 1976.8944078804056517; -2055.4154015609033195
36.200000000000002842; 524.13459758775900355; 1187.4778582947315044; -2053.6761991445873718
36.399999999999998579; 506.31582159403996002; -3082.8617442663412476; -2055.3320455149109875
36.600000000000001421; 521.82100039368674516; -3455.76028074437545; -2054.4418847903571077
36.800000000000004263; 489.92091251295329357; -1954.2003939317660297; -2055.7402211582179916
37; 497.02157983743376235; 304.02018654921374718; -2056.6985502511502091
37.200000000000002842; 530.52310149885636292; 3453.1624004170416811; -2054.9562594141157206
37.399999999999998579; 488.20597631931661908; 3428.7752226265988611; -2054.9513119598254889
37.600000000000001421; 535.56260566066930551; 385.7622902142819612; -2055.6161797555810153
37.800000000000004263; 506.53111893775951557; -1553.6556756495033369; -2054.1536814386718106
38; 484.41149794135031925; -2946.6085870060855996; -2054.4615455022708375
38.200000000000002842; 486.29392685389825601; -633.34497060525347933; -2054.6087229791160098
38.399999999999998579; 514.15323151353845788; 2192.4028676200255177; -2056.2206829005644977
38.600000000000001421; 520.92744239766716419; 5238.1495305223788819; -2056.4306473644132893
38.800000000000004263; 503.68042008334606408; 2481.7280718744159458; -2055.1709733995517126
39; 507.29916627310774402; -5741.9062872219046767; -2052.6141744408273553
39.200000000000002842; 490.83542135335397916; -7074.5287686639012463; -2055.8477125634549338
39.399999999999998579; 488.74288029912310094; -2357.1956818150697472; -2055.3643080000533701
39.600000000000001421; 513.72256658777189386; 3012.0401298592983039; -2052.9346050738990925
39.800000000000004263; 519.17533177446887294; 2742.244126081954164; -2056.8059686388746741
40; 506.14262458400986588; 1774.6385041307246411; -2056.8646384726425822
40.200000000000002842; 500.25232612546534483; -78.228287895738517932; -2052.8668559914294747
40.399999999999998579; 481.456473208808859; -2306.0569125450010688; -2053.2589349246864003
40.600000000000001421; 477.31899831546195401; -3818.3042987279195586; -2054.8123237630188669
40.800000000000004263; 511.58021303427557314; -150.79358248203593007; -2056.007427067232129
41; 503.68107717562810421; 1867.8267652417591762; -2056.272643507866178
41.200000000000002842; 491.06560594226687044; 1018.9985772988920871; -2054.4208287971973732
41.399999999999998579; 497.48653297179959054; -842.87732114453979193; -2053.0517518250899229
41.600000000000001421; 483.29818254269792988; -513.31274679957391527; -2054.3955232405023708
41.800000000000004263; 488.15342004934166198; -190.90027211080797542; -2055.2524729536526138
42; 502.41144059444400227; 121.91110406858382476; -2053.5568725509006072
42.200000000000002842; 504.34409026384622621; 1341.8909920557071018; -2054.8886904470286936
42.399999999999998579; 498.67458639308017609; 1154.2134193808187774; -2057.4236015642086386
42.600000000000001421; 484.60317376699714487; -1164.9325471531594758; -2058.4270446172886295
42.800000000000004263; 483.39738238768381962; -3928.3445721527264141; -2053.8579816268920695
43; 488.10824423438162967; -3291.5299357765470631; -2053.1180571401305315
43.200000000000002842; 479.35932149619799247; -341.68823348919607952; -2055.8748973706151446
43.399999999999998579; 499.15427300156608226; 4262.995820511599959; -2056.8745931158700841
43.600000000000001421; 518.88396185494070778; 5046.9858023589267759; -2054.2868895406472802
43.800000000000004263; 498.0858439585541646; 1857.6929831393674704; -2054.60331295695687
44; 480.98681746116881186; -2625.7740201592887388; -2056.3634694010734165
44.200000000000002842; 511.98482578204090032; -3496.9343444690352953; -2053.1475507063742043
44.399999999999998579; 496.39694514171236506; -867.79431746534203285; -2054.3931489770498047
44.600000000000001421; 492.30689989401872708; 1417.290357925599892; -2056.2156049510617777
44.800000000000004263; 511.9164239227805524; 2194.3964966317366816; -2055.4355082304828102
45; 483.68168013551928652; 1320.8925693324372332; -2050.808991943127694
45.200000000000002842; 498.06909978537021289; -445.52913725805518652; -2052.9804005317942028
45.399999999999998579; 510.84269309901503675; -646.7979178417372168; -2056.5738366638615844
45.600000000000001421; 492.6973834094417839; -324.48810939230833128; -2056.6009369165208227
45.800000000000004263; 515.05669482365976819; -420.91947001758165925; -2053.1638574000262452
46; 485.17574714320107887; 1299.4043609104628558; -2054.4536599805951482
46.200000000000002842; 484.83386993137952459; 1646.5605636831621723; -2054.489917480625536
46.399999999999998579; 519.521746502115775; 2227.4780806686894721; -2052.3869727965570746
46.600000000000001421; 513.29283933328019884; 856.91274594342576165; -2054.6465535661527611
46.800000000000004263; 499.01970825594679582; -1338.9368805372578208; -2055.4793070885662019
47; 506.73858864777650979; -2212.096809661685711; -2054.5648353867127298
47.200000000000002842; 489.58675403072021481; -2128.5960997415782003; -2052.4804811052640616
47.399999999999998579; 499.29480277417610523; 757.02447152251454554; -2058.2892347771803543
47.600000000000001421; 492.86379905670315793; 3861.4837196741268599; -2055.9932340633972672
47.800000000000004263; 510.09584096867314429; 2893.5960203606091454; -2054.5914029629611832
48; 477.05756802356728485; -1168.337297592057439; -2054.507185657775608
48.200000000000002842; 479.21142311950825388; -3028.659617161449205; -2058.3282573800343016
48.399999999999998579; 523.83682064604215611; -2765.9473698140491251; -2057.3619807495319947
48.600000000000001421; 496.28749279260148342; 286.56450077389655462; -2053.5608300932194652
48.800000000000004263; 530.8870436393244745; 1962.9418036232946179; -2054.263581916048679
49; 503.95390993292602388; 3226.8873898854726576; -2056.3109353027448378
49.200000000000002842; 478.79258891934443909; 3325.0421372806840736; -2053.053091885306003
49.399999999999998579; 495.97063523556295195; 1053.9217926012945554; -2052.7460977671021283
49.600000000000001421; 503.97582800502431155; -1238.4416822367688837; -2054.5263593830031823
49.800000000000004263; 492.39983885632261718; -3578.0175781771713446; -2056.3509001456459373
50; 512.56017093885031954; -2592.9598658317513582; -2053.8356906660064851
50.200000000000002842; 527.51468472696717527; 376.74274009980342726; -2055.1525024701427355
50.399999999999998579; 507.39202423641552286; 1317.4912760573388368; -2056.3876454170467696
50.600000000000001421; 502.94137663945355143; 519.76140013953056496; -2055.7425322732042332
50.800000000000004263; 508.66633109040549243; 187.03299726315776752; -2052.4230699344420827
51; 477.91883643678136195; 1277.3699922850109942; -2055.0558922613381583
51.200000000000002842; 508.71447265140392346; -1088.3753817349295332; -2056.7824851068917269
51.399999999999998579; 527.74376088145572794; -995.44648152350191594; -2053.619091025796024
51.600000000000001421; 507.53573992000593762; 287.38919666418490806; -2054.9893455015671861
51.800000000000004263; 494.01035797883884015; 865.53407692797793516; -2056.284288589665266
52; 489.19504832494476432; 1766.1766683321291111; -2054.4771972478397402
52.200000000000002842; 503.58668096884423449; 1740.4459791396461696; -2052.8247727727539313
52.399999999999998579; 501.3431596822534857; 489.94562361042153498; -2058.3150791417247092
52.600000000000001421; 494.3301411074443763; -3264.1692050848009785; -2056.7185184447671418
52.800000000000004263; 495.01227340907496455; -3708.2665604728281323; -2054.2590034346080756
53; 509.32851102147475331; -873.55460895343264838; -2052.1968888048513691
53.200000000000002842; 502.49410499160336485; 2526.6212741160088626; -2054.2947032803535876
53.399999999999998579; 494.53252020225909291; 3992.5554816558865241; -2057.6111461142450025
53.600000000000001421; 514.83697199088976504; 2316.8833289102103663; -2055.4922377937541569
53.800000000000004263; 495.49476713875446876; 395.75831177232146274; -2054.9107036411942317
54; 476.31628848640889373; -2800.7847145662713046; -2056.4884988979456466
54.200000000000002842; 504.30757757893320559; -4257.4431689319808356; -2056.8888743931493082
54.399999999999998579; 511.6288704816059294; -1060.1557655062154026; -2055.8242977434629211
54.600000000000001421; 517.28620808922937613; 1730.2135996748452271; -2055.5672790846751923
54.800000000000004263; 517.37553797058524196; 985.2324320818988781; -2054.351936830385057
55; 485.00802035604010598; -1092.7625531554192548; -2054.9685056434022954
55.200000000000002842; 470.8103922158846899; -1849.0406070128665306; -2055.290340230653328
55.399999999999998579; 524.4388798402884504; -2625.4625780373371526; -2054.1418671846313373
55.600000000000001421; 509.13494300573961482; -333.68758338763740312; -2055.557557383713629
55.800000000000004263; 493.78643689633798886; 1467.4009541857249133; -2056.5468016293648361
56; 532.41235199074287721; 1128.7149172616636861; -2054.6915580511681583
56.200000000000002842; 499.1359776586539283; 535.69074654835139881; -2054.0847213343254225
56.399999999999998579; 477.43158783368113518; -964.34187164433114958; -2056.1525435539520004
56.600000000000001421; 499.6169508465003446; -1789.9991431918717808; -2056.0080427278503521
56.800000000000004263; 517.86709786233200248; -1314.7085050592729658; -2055.0916551478699148
57; 486.46558368159656993; 473.7824902171901158; -2057.2877169320631765
57.200000000000002842; 498.15127866843891979; 925.1699805367522913; -2055.5713260919910681
57.399999999999998579; 493.10678566070930628; 599.25020145573523678; -2054.1838606678179531
57.600000000000001421; 511.28328340184754097; -151.60818255722205095; -2055.8856909409341824
57.800000000000004263; 480.35194399726196934; -396.92846585351855992; -2056.2530081910808804
58; 521.28649596220020612; -539.19025168285975269; -2056.8839466540025569
58.200000000000002842; 499.71663557119859433; -226.63635208573472823; -2056.1501625822643291
58.399999999999998579; 515.23008848399956605; -66.207993174423165783; -2054.114269286003946
58.600000000000001421; 495.51452696334308712; 2.8618875454304348871; -2056.4835940345210474
58.800000000000004263; 502.41414591329197492; 153.47679159690409278; -2056.0941334244912468
59; 525.7658318625691436; -702.11969374686259471; -2055.0998126880003838
59.200000000000002842; 522.3157597247703734; -2438.364361160655335; -2050.2515408602639582
59.399999999999998579; 499.53168639396994877; -1900.3701966996716237; -2054.4387058333104505
59.600000000000001421; 495.1254872960649891; 2056.8424717394486834; -2056.1781279892588827
59.800000000000004263; 519.1620658187009667; 3455.1717745028727222; -2055.3629292499117582
60; 499.73475871922977376; 1403.1730895514951953; -2055.0381872388070406
60.200000000000002842; 496.26421742088984956; -2108.8348478206339678; -2056.5385030841557636
60.399999999999998579; 492.29378307020658667; -3396.3520942531276887; -2052.7213669891048085
60.600000000000001421; 505.03567810937744298; -3065.3892842576542535; -2056.0502421279088594
60.800000000000004263; 500.70283651461460295; -1064.765226680947535; -2055.4414283864616664
61; 490.53826599480368031; 3843.518021033583409; -2052.3313050832307454
61.200000000000002842; 473.90311107992442885; 5069.1730503689195757; -2055.9813622602782743
61.399999999999998579; 496.75686903571840958; 970.87020819597023547; -2054.6586605347306431
61.600000000000001421; 491.7348982660139427; -2209.1072097999167454; -2053.549675281339205
61.800000000000004263; 478.33593632707987808; -5806.4003090678925219; -2055.634743966552378
62; 499.10943770465559055; -2661.4386913998250748; -2055.7656898335508231
62.200000000000002842; 546.19625169886614913; 845.14262342844710929; -2055.6516489310802172
62.399999999999998579; 506.90864843173761756; 3124.7840995994274635; -2056.4117523585728122
62.600000000000001421; 499.46642480509262896; 1120.6544787701277528; -2056.6193944070846555
62.800000000000004263; 506.7703840593210316; -318.63016108226992174; -2054.0913258268365098
63; 527.77178023241503979; -3438.5500498177984809; -2051.9731996469454316
63.200000000000002842; 491.16471125262285113; -1788.410215551792362; -2054.1861744590337366
63.399999999999998579; 495.28466789702815731; 776.71720731983657515; -2054.3439996504043847
63.600000000000001421; 513.58761662049778352; 2818.0745594568484194; -2052.9405491137949866
63.800000000000004263; 499.52018919565659871; 2126.9371069041330884; -2056.0930032300561834
64; 474.0167262336073577; 1638.8446025505461421; -2054.0582290029269643
64.200000000000002842; 536.46607850679220064; -2826.0712289023599624; -2054.1059928478921393
64.400000000000005684; 510.44402196102515745; -1910.0740134973043496; -2055.0754054833028022
64.599999999999994316; 511.66094921644940996; -2817.1395221324492013; -2056.7562082210306471
64.799999999999997158; 496.21756742947854946; -716.52616827053384441; -2053.7073191724916796
65; 518.55993079330005457; 1157.5722424337302527; -2053.2077159232358099
65.200000000000002842; 507.30957425958916929; 2452.0645634435372813; -2056.8229186437906719
65.400000000000005684; 514.45609912683801213; 1583.3404979817373714; -2055.4878368931626937
65.599999999999994316; 519.18663106831252207; -1983.6666608544037445; -2053.8572170714592176
65.799999999999997158; 484.5012865297480289; -2351.7506577877006748; -2055.4884992358543059
66; 478.68683381130983889; -1230.9994600279658243; -2055.5602229088972308
66.200000000000002842; 487.90424264338230387; 1436.1908259138249377; -2052.2440871905273525
66.400000000000005684; 480.5146449251459444; 3046.7810808333974819; -2054.7423080116127494
66.599999999999994316; 502.88489330786671871; 2730.6039704123136289; -2056.9902938580012233
66.799999999999997158; 509.23592929619132974; -290.16060029528824771; -2055.7785979127306746
67; 481.54479882403614965; -1861.5488192736306701; -2055.0654005583237449
67.200000000000002842; 491.63477602752266193; -1734.239998597042586; -2054.6945072603311928
67.400000000000005684; 497.01270515031205832; -615.62615808777275106; -2053.7534994788015865
67.599999999999994316; 505.44191236678670975; -253.61615599164343848; -2055.8824286016651968
67.799999999999997158; 508.67864855978245942; -517.38456880959506634; -2055.935337817089021
68; 493.63306401163833925; -585.917685651222655; -2054.3725925275930422
68.200000000000002842; 504.0999460407836068; -1187.3435092126082964; -2054.7395378323872137
68.400000000000005684; 516.54101239739088669; -1304.343989885209794; -2053.5023069566004779
68.600000000000008527; 508.69342686965649136; -947.64751725896337575; -2057.2556745316760498
68.799999999999997158; 479.1131492905500977; 1805.0589107301716467; -2053.760172056603551
69; 500.61247847233573793; 2757.2517500242388451; -2053.2446677049942991
69.200000000000002842; 493.2611150102371198; 2360.761426127129198; -2058.3365126926751145
69.400000000000005684; 519.88816880747936011; -17.21891864873948208; -2057.1604031457100064
69.600000000000008527; 495.60743258885582918; -1215.9353696766170287; -2052.9156943064840561
69.799999999999997158; 477.53628389577835378; -3254.3003062262073399; -2055.1487715670778016
70; 488.57815702550033166; -3795.380719910618609; -2056.2324765518701497
70.200000000000002842; 520.84729169630304568; -301.92772809936843714; -2055.9487796934577091
70.400000000000005684; 531.61508806123504201; 5132.8737586560873751; -2055.3629470710966416
70.600000000000008527; 506.94736153930722367; 4829.2094544623914771; -2052.1340796323852373
