##dt = 0.001
#time; temp; pe
# Fix print output for fix out
0; 1000.0000000000004547; 3967.8637738342254124; -1172.6285976194587874
0.2000000000000000111; 529.49836020496854871; 4413.1828605783821331; -1147.1156987311019293
0.4000000000000000222; 482.78862165976295273; -4504.6587927698983549; -1143.3623452668257414
0.5999999999999999778; 479.44909246446502493; -6322.3797173540215226; -1145.0638371745571931
0.80000000000000004441; 503.26672458076296834; -4383.0078305633187483; -1145.2386073522300194
1; 517.51160293050998007; -520.46196057154065784; -1144.8596316655380178
1.1999999999999999556; 472.28373909791889673; 2697.7630812162983602; -1145.0929927099143697
1.4000000000000001332; 510.59758581304919289; 3720.5643394927183181; -1146.5227600572138726
1.6000000000000000888; 491.67120119905439424; 3379.4096442852792279; -1147.2554408959463217
1.8000000000000000444; 500.03154287848923332; -264.6777335315987898; -1144.3566973439690173
2; 510.57094897691484903; -2896.1603391066905715; -1144.6435491730389913
2.2000000000000001776; 488.14147559287522427; -2268.0034313670466872; -1146.4203134261588275
2.3999999999999999112; 531.65336529544651967; -2075.122392633704294; -1145.2354968401612041
2.6000000000000000888; 514.83973347120183917; 422.77262783473696572; -1145.6053117113040116
2.8000000000000002665; 494.34001044846218065; 2386.4140447082263563; -1145.6810815998469479
3; 509.82411585122918041; 2203.4571217709794837; -1144.7549421956787228
3.2000000000000001776; 503.88374538662196755; 666.95761037386012049; -1144.8727139398972668
3.3999999999999999112; 536.10900550996336733; -486.77822455961654668; -1146.0676033742365689
3.6000000000000000888; 487.43612038941597575; -1676.5339154770076675; -1145.1005463121218781
3.8000000000000002665; 543.8816348732567576; -3003.2635306953366126; -1146.0441855095389201
4; 513.29310537137416759; -2554.7596379692572555; -1146.3007946800087211
4.2000000000000001776; 470.35926845847302502; -800.35343526759584165; -1146.8085377858910761
4.4000000000000003553; 499.58788809532182995; -23.966680018341389058; -1145.0338338690485216
4.6000000000000005329; 528.62552803524829415; 2108.413734799051781; -1145.9717961748435755
4.7999999999999998224; 504.51070381938973242; 3436.5272284901898274; -1146.46660911698973
5; 549.17282425402106583; -2502.2014292353760538; -1144.5673546423456628
5.2000000000000001776; 508.00280187440745294; -4944.1086402300115878; -1145.4169687018784316
5.4000000000000003553; 465.17171012321659873; -4027.0739245141880929; -1145.3176263079369619
5.6000000000000005329; 498.6890043420299321; -278.57966304987974127; -1143.3752361460412885
5.7999999999999998224; 502.51406578789402602; 6236.5553681966057411; -1144.2514906282767697
6; 508.05404821635050894; 8279.5426315013337444; -1146.1681408532967907
6.2000000000000001776; 517.12327320367307948; 2529.0529534993688685; -1146.4435478695556867
6.4000000000000003553; 467.11335754815689825; -2750.0795873944116465; -1144.7801854338520116
6.6000000000000005329; 499.65417692199434896; -5391.2277306380137816; -1142.6615366639953209
6.7999999999999998224; 541.27347316454722659; -3478.3506460541520937; -1145.113633682560021
7; 511.62065663553835293; -1123.2266215164952428; -1145.7524311140075497
7.2000000000000001776; 509.34506736653162307; 464.56746058607296845; -1145.4497310343697336
7.4000000000000003553; 497.02761999867846043; 1409.6975875123125661; -1144.2405687166169628
7.6000000000000005329; 467.57966232326185718; 2937.1178319495429605; -1144.79802644972915
7.7999999999999998224; 488.23610067509133614; 3736.7664206731442391; -1144.6086085430897583
8; 512.86799542112839845; 567.34245368695133038; -1145.7657821963243805
8.1999999999999992895; 492.24063952669621358; -1194.220824794276723; -1144.4812804002326629
8.4000000000000003553; 508.07680002203437652; -2527.1537291251429451; -1145.7142370129886331
8.5999999999999996447; 499.32762222910906758; -2711.2848574901072425; -1144.8250675276631227
8.8000000000000007105; 520.07526719773693458; -2010.7938309126077456; -1144.8020764661903286
9; 508.1690546929867196; 106.62201590030612408; -1145.9695391837431089
9.2000000000000010658; 496.27294155135160736; 331.35813574776159385; -1146.9678619919341145
9.4000000000000003553; 537.31196750990284272; -1590.1932721907321593; -1146.4104478395420301
9.5999999999999996447; 483.06901748881057301; -1960.341467466057793; -1144.5404681902027733
9.8000000000000007105; 515.61402432873478574; 198.38758501047709615; -1144.5320326827295503
10; 491.96584441645200059; 2649.2209689071801222; -1144.7514611552280712
10.200000000000001066; 517.02835608166947168; 3412.1008292047799841; -1146.4501370674804548
10.400000000000000355; 449.31896788758803041; 4239.7822587858536281; -1145.6194255592668014
10.599999999999999645; 491.18040531298623819; -1977.5676010340166613; -1144.2070701939594528
10.800000000000000711; 478.66237928819134595; -3470.8051050912772553; -1144.3132431791641466
11; 450.09650254377470446; -1777.2676954535356799; -1145.1145918078425439
11.200000000000001066; 497.53982933865529503; 392.89279452616398203; -1143.5544926262421086
11.400000000000000355; 506.55372530391440478; 4313.9284319241851335; -1145.2339071232297556
11.599999999999999645; 485.67294474626038436; 4967.7738503629343541; -1145.2475448436027818
11.800000000000000711; 532.71450353926002208; -90.670519826797558949; -1144.9518751020157197
12; 498.90572312223548579; -1955.0171238223133514; -1144.6068806434823273
12.200000000000001066; 513.64977577337481307; -4146.0543975129530736; -1147.9633681407647146
12.400000000000000355; 522.2928754479021336; -1514.9358712013279273; -1144.9349826169461721
12.599999999999999645; 545.18399262495847779; 228.8105070229082969; -1145.2777927003337481
12.800000000000000711; 501.36765655090562177; 1529.9916357788140431; -1146.1211637515780239
13; 485.06572036668364944; -713.10585718877007366; -1143.9708061084666042
13.200000000000001066; 494.69030816677093298; -1826.1228137604030053; -1143.8714254017015719
13.400000000000000355; 510.19779110347980122; -4161.2788081423095718; -1146.551535469416649
13.599999999999999645; 541.11038662022122026; -2480.8194570527466567; -1144.8970900477297619
