##dt = 0.001
#time; temp; pe; conc
# Fix print output for fix out
0; 502.83868918509358537; -5048.4372911426362407
0.10000000000000000555; 510.83612595805050205; -5049.6837784511044447
0.2000000000000000111; 501.94694236853001712; -5050.990823239429119
0.2999999999999999889; 475.96712976797664396; -5047.9775821531802649
0.4000000000000000222; 490.62956318729976601; -5047.8850663398261531
0.5; 498.49858488335911488; -5046.4165101839198542
0.5999999999999999778; 492.39143785638134432; -5044.8174957981418629
0.70000000000000006661; 511.55223593015648476; -5051.8125431622238466
0.80000000000000004441; 474.2080939267863755; -5046.3160430325169727
0.9000000000000000222; 488.27668476050723712; -5046.4402423205583545
1; 503.43745630985046091; -5048.3282989130784699
1.1000000000000000888; 489.02371555568407757; -5047.9361799786565825
1.1999999999999999556; 484.82383525683809466; -5049.2021490164279385
1.3000000000000000444; 468.01057835156814235; -5043.6214298655422681
1.4000000000000001332; 509.65673338975295792; -5047.8242973849519331
1.5; 498.79503602505104709; -5049.7197661587651965
1.6000000000000000888; 482.44243653309831643; -5047.644851163416206
1.6999999999999999556; 508.10629049493007869; -5051.0482185782411761
1.8000000000000000444; 503.53633104426444334; -5051.3068165845761541
1.9000000000000001332; 479.28166393398140599; -5047.5221473482633883
2; 502.75324253798567042; -5047.8859326135125229
2.1000000000000000888; 498.07468798145913524; -5046.1760039855507785
2.2000000000000001776; 494.80698400629796652; -5046.1512597572937011
2.3000000000000002665; 501.36761743750736287; -5047.8313054642949282
2.3999999999999999112; 478.9537608920358025; -5045.4374937945922284
2.5; 476.55357994577866521; -5047.5127303154731635
2.6000000000000000888; 479.01836143167054161; -5047.8146862589837838
2.7000000000000001776; 491.17598717185666146; -5044.8978704795244994
2.8000000000000002665; 490.4116156361064327; -5042.149207386022681
2.8999999999999999112; 518.47261889431058535; -5048.0234666282267426
3; 488.19552377617429784; -5044.5784218832932311
3.1000000000000000888; 489.544650368129453; -5047.2606792437236436
3.2000000000000001776; 501.71285765040084925; -5050.5340198180811058
3.3000000000000002665; 482.78641397309115746; -5045.7445361978607252
3.3999999999999999112; 522.88471050919361005; -5051.8838376947405777
3.5; 505.37295492251701035; -5047.7134065291566003
3.6000000000000000888; 505.05296075059368377; -5046.8497073402286333
3.7000000000000001776; 501.0659356926337864; -5049.3409425796980941
3.8000000000000002665; 490.67799327978497104; -5048.9957913723046659
3.8999999999999999112; 491.68116530484604709; -5048.5629180888336123
4; 498.62300803476682631; -5048.1648888925410574
4.0999999999999996447; 488.9133512863083979; -5041.5937018105978495
4.2000000000000001776; 504.50347818029666769; -5043.4844686659216677
4.2999999999999998224; 497.14244486930937228; -5043.8818742853363801
4.4000000000000003553; 498.33224824255847807; -5045.8935271094114796
4.5; 501.47361674549836152; -5049.9134506956897894
4.6000000000000005329; 493.5609328097172579; -5051.425209090248245
4.7000000000000001776; 496.33941289887161474; -5052.6586575745686787
4.7999999999999998224; 495.42192472003102921; -5053.3182387270035179
4.9000000000000003553; 478.89426305258189132; -5048.5918860376068551
5; 512.6890845745142542; -5050.1610544897730506
