##dt = 0.001
#time; temp; pe; conc
# Fix print output for fix out
0; 512.6890845745142542; -5050.1610544897730506; 1
0.10000000000000000555; 501.29213033450821513; -5047.9149727079757213; 0.97611111111111115157
0.2000000000000000111; 525.99407015116969433; -5081.1879411277413965; 0.97388888888888891504
0.2999999999999999889; 491.65844321086888158; -5081.3943935548259105; 0.97333333333333338366
0.4000000000000000222; 487.85423070339868445; -5084.0507987838218469; 0.97166666666666667851
0.5; 488.53754477470653228; -5085.3100448886352751; 0.97166666666666667851
0.5999999999999999778; 489.5402328977166917; -5082.8210062886782907; 0.97166666666666667851
0.70000000000000006661; 497.99580668236700376; -5085.9745679572097288; 0.97166666666666667851
0.80000000000000004441; 497.1480000686097469; -5090.1340499018551782; 0.97111111111111114713
0.9000000000000000222; 497.83635311718813909; -5092.898715764019471; 0.97055555555555550473
1; 493.41290215122899099; -5094.5024333482497241; 0.97055555555555550473
1; 493.41290215122899099; -5094.5024333482497241; 0.97055555555555550473
1.1000000000000000888; 484.24289235643669826; -5094.0696314623028229; 0.97055555555555550473
1.1999999999999999556; 486.93148033097094185; -5092.683721248886286; 0.97055555555555550473
1.3000000000000000444; 511.83529250743458761; -5092.8753048978969673; 0.96999999999999997335
1.3999999999999999112; 509.45658617424783188; -5094.36144351240182; 0.96944444444444444198
1.5; 493.80191806895788886; -5096.0249839578900719; 0.96944444444444444198
1.6000000000000000888; 487.08881181335578958; -5096.2667493787657804; 0.96944444444444444198
1.7000000000000001776; 486.33382041931793083; -5096.9802854340605336; 0.96944444444444444198
1.8000000000000000444; 494.85297781842064069; -5098.2686518509990492; 0.96944444444444444198
1.8999999999999999112; 516.53916999642672181; -5097.9196517679702083; 0.96944444444444444198
2; 509.24381138589239981; -5096.6566421948718926; 0.96944444444444444198
2; 509.24381138589239981; -5096.6566421948718926; 0.96944444444444444198
2.1000000000000000888; 491.25210569743609312; -5096.570699556659747; 0.96944444444444444198
2.2000000000000001776; 489.6985733264879741; -5097.441638786218391; 0.96944444444444444198
2.2999999999999998224; 492.10368920437065299; -5097.0152564844165681; 0.96944444444444444198
2.3999999999999999112; 497.35749370911656797; -5095.8576572000338274; 0.9688888888888889106
2.5; 489.38479111089918661; -5091.5587731916930352; 0.9688888888888889106
2.6000000000000000888; 517.3758407418168872; -5094.6744368455483709; 0.9688888888888889106
2.7000000000000001776; 494.47142030643300359; -5093.105259942874909; 0.9688888888888889106
2.7999999999999998224; 497.36419184670609184; -5097.3572064366308041; 0.9688888888888889106
2.8999999999999999112; 490.47435907810074696; -5097.5749007596277806; 0.9688888888888889106
3; 500.53711348360616284; -5100.4397200628145583; 0.9688888888888889106
3; 500.53711348360616284; -5100.4397200628145583; 0.9688888888888889106
3.1000000000000000888; 480.51869203445045287; -5097.5154155785139665; 0.9688888888888889106
3.2000000000000001776; 494.17650139402030618; -5097.9463009731907732; 0.9688888888888889106
3.2999999999999998224; 500.0111573559217959; -5095.3531978953733415; 0.9688888888888889106
3.3999999999999999112; 509.66837809260232461; -5096.5989451837076558; 0.9688888888888889106
3.5; 493.6380180843447647; -5095.0058713116468425; 0.9688888888888889106
3.6000000000000000888; 486.78614206431643652; -5096.5903980461116589; 0.9688888888888889106
3.7000000000000001776; 479.06525413797379542; -5095.2922115247010879; 0.9688888888888889106
3.7999999999999998224; 504.70802806061664114; -5095.7642864478502815; 0.9688888888888889106
3.8999999999999999112; 499.4919974198094792; -5093.5166218116410164; 0.9688888888888889106
4; 512.92722846403751191; -5096.8431377199731287; 0.9688888888888889106
4; 512.92722846403751191; -5096.8431377199731287; 0.9688888888888889106
4.0999999999999996447; 499.01719168706432583; -5097.7278230338124558; 0.9688888888888889106
4.2000000000000001776; 493.57247278669586876; -5099.7780055544581046; 0.9688888888888889106
4.2999999999999998224; 483.49406155211329406; -5097.5587823430669232; 0.9688888888888889106
4.4000000000000003553; 511.22700111870165074; -5101.230239139126752; 0.9688888888888889106
4.5; 494.43958374854872773; -5097.8100264440445244; 0.9688888888888889106
4.5999999999999996447; 496.93305674637520042; -5098.0738643287322702; 0.9688888888888889106
4.7000000000000001776; 510.10114229896964844; -5100.0274877822403141; 0.9688888888888889106
4.7999999999999998224; 497.01458788398821298; -5098.0987234755875761; 0.9688888888888889106
4.9000000000000003553; 497.33778246695925418; -5099.3727892335928118; 0.9688888888888889106
5; 506.82790119069426282; -5102.3860201716088341; 0.9688888888888889106
5; 506.82790119069426282; -5102.3860201716079246; 0.9688888888888889106
5.0999999999999996447; 498.07611885606024771; -5102.5550670664861173; 0.9688888888888889106
5.2000000000000001776; 488.93725849336493638; -5100.6427031294151675; 0.9688888888888889106
5.2999999999999998224; 501.6930630153269135; -5100.664918245741319; 0.9688888888888889106
5.4000000000000003553; 503.84482763040512054; -5097.8235338135054917; 0.9688888888888889106
5.5; 511.59125908840996999; -5097.8419791074293244; 0.9688888888888889106
5.5999999999999996447; 490.46443661459505847; -5097.6770212220098983; 0.9688888888888889106
5.7000000000000001776; 490.20346478450494487; -5099.4031401986585479; 0.9688888888888889106
5.7999999999999998224; 498.53669176695774468; -5100.1719281475288881; 0.9688888888888889106
5.9000000000000003553; 491.11663124743313347; -5097.5498645284596932; 0.9688888888888889106
6; 513.35337380982650757; -5098.6214494470359568; 0.9688888888888889106
6; 513.35337380982650757; -5098.6214494470359568; 0.9688888888888889106
6.0999999999999996447; 503.2766988030457469; -5096.5916373571517397; 0.9688888888888889106
6.2000000000000001776; 490.86508304238583378; -5096.2987950808937967; 0.9688888888888889106
6.2999999999999998224; 496.35293517636807792; -5097.981831327697364; 0.9688888888888889106
6.4000000000000003553; 485.498822732328847; -5096.7411942354310668; 0.9688888888888889106
6.5; 506.183654668352915; -5100.1780981927186076; 0.9688888888888889106
6.5999999999999996447; 503.51960897849579624; -5097.0282935808154434; 0.9688888888888889106
6.7000000000000001776; 506.78912837519607137; -5094.0156106745844227; 0.96944444444444444198
6.7999999999999998224; 502.27331741455117253; -5092.4020342314215668; 0.96944444444444444198
6.9000000000000003553; 481.57043472210233404; -5092.5100249823972263; 0.96944444444444444198
7; 486.34863373643008799; -5095.5738015158885901; 0.96944444444444444198
7; 486.34863373643008799; -5095.5738015158885901; 0.96944444444444444198
7.0999999999999996447; 499.94436006429816644; -5098.0107297862778069; 0.96944444444444444198
7.2000000000000001776; 497.37578915328992935; -5095.6325221300421617; 0.96944444444444444198
7.2999999999999998224; 502.05579902594541863; -5091.3365684541604423; 0.96944444444444444198
7.4000000000000003553; 513.09796359011920686; -5092.7670969952341693; 0.96944444444444444198
7.5; 498.23083773382131767; -5096.3070478510417161; 0.9688888888888889106
7.5999999999999996447; 493.97215777421445182; -5098.8152121766461278; 0.9688888888888889106
7.7000000000000001776; 485.22903940445524995; -5098.3797142198309302; 0.9688888888888889106
7.7999999999999998224; 505.27182660122178959; -5100.719111102331226; 0.9688888888888889106
7.9000000000000003553; 494.01196470124148163; -5096.3045448232815033; 0.9688888888888889106
8; 493.38221205946757664; -5094.6342428350972114; 0.9688888888888889106
8; 493.38221205946757664; -5094.6342428350972114; 0.9688888888888889106
8.0999999999999996447; 494.41921810434070039; -5097.4837101180273748; 0.9688888888888889106
8.1999999999999992895; 486.36593641393017151; -5100.6788567146604692; 0.9688888888888889106
8.3000000000000007105; 494.19586104612187683; -5102.5396859663032956; 0.9688888888888889106
8.4000000000000003553; 496.72245825204487346; -5101.0719735396696706; 0.9688888888888889106
8.5; 504.53701066590832625; -5100.2577804891334381; 0.9688888888888889106
8.5999999999999996447; 498.80771987982132032; -5098.3707201509087099; 0.9688888888888889106
8.6999999999999992895; 489.91534876125814435; -5098.7882483462217351; 0.9688888888888889106
8.8000000000000007105; 487.66944745320665788; -5101.7248526498242427; 0.9688888888888889106
8.9000000000000003553; 486.23113691101718814; -5102.1067858259657442; 0.9688888888888889106
9; 496.48619948309897154; -5100.9129602490856996; 0.9688888888888889106
9; 496.48619948309897154; -5100.9129602490856996; 0.9688888888888889106
9.0999999999999996447; 507.81416998294281484; -5100.7790708424263357; 0.9688888888888889106
9.1999999999999992895; 498.72530676280928219; -5099.0031756558228153; 0.9688888888888889106
9.3000000000000007105; 498.98462576918348077; -5099.0703398387158813; 0.96999999999999997335
9.4000000000000003553; 495.27528696007919962; -5098.0201916017749681; 0.97166666666666667851
9.5; 479.02911964150109725; -5096.0892730908699377; 0.97166666666666667851
9.5999999999999996447; 492.75518560164528026; -5099.0224011515601887; 0.97222222222222220989
9.6999999999999992895; 494.45382963554322941; -5097.7393167655809521; 0.97166666666666667851
9.8000000000000007105; 485.90313375314821087; -5095.5171723005705644; 0.97222222222222220989
9.9000000000000003553; 504.14278940317569777; -5094.344598595921525; 0.97333333333333338366
10; 502.54549087842701738; -5090.2260905724942859; 0.97333333333333338366
10; 502.54549087842701738; -5090.2260905724942859; 0.97333333333333338366
10.099999999999999645; 501.30805327096777546; -5090.5737927307009159; 0.97611111111111115157
10.199999999999999289; 489.41602981635338665; -5084.6589011334253883; 0.9777777777777777457
10.300000000000000711; 494.31888422675820038; -5084.313756919134903; 0.9783333333333333881
10.400000000000000355; 483.15173009848933816; -5084.1181295528467672; 0.97944444444444445086
10.5; 474.56250271921936701; -5084.3872386046541578; 0.98055555555555551361
10.599999999999999645; 497.43571065818480292; -5086.3750063001734816; 0.98111111111111115601
10.699999999999999289; 500.98209362185286864; -5081.0262088384133676; 0.98055555555555551361
10.800000000000000711; 501.53953172540877858; -5079.885677943589144; 0.98055555555555551361
10.900000000000000355; 503.56427453662325888; -5081.1690591658798439; 0.98111111111111115601
11; 494.79688487899949223; -5080.9577329981611911; 0.98055555555555551361
11; 494.79688487899949223; -5082.1449047479209185; 0.98055555555555551361
11.099999999999999645; 492.95548980103711756; -5083.9249739595052233; 0.98333333333333328152
11.199999999999999289; 490.54994761564017836; -5081.4051979919477162; 0.98333333333333328152
11.300000000000000711; 480.51256782125238942; -5082.7267629949201364; 0.9844444444444444553
11.400000000000000355; 489.00612168390927081; -5080.7128822621434665; 0.98277777777777775015
11.5; 492.09476282037815054; -5082.7404896639009166; 0.98333333333333328152
11.599999999999999645; 497.88070760975676876; -5080.874169285840253; 0.98277777777777775015
11.699999999999999289; 498.90556400906132239; -5081.8664450437900086; 0.98333333333333328152
11.800000000000000711; 490.85733996342844421; -5080.9272402519418392; 0.98333333333333328152
11.900000000000000355; 479.01418447131254652; -5083.1168758879630332; 0.98222222222222221877
12; 488.47192920004999905; -5090.2147794620268542; 0.98333333333333328152
12; 488.47192920004999905; -5088.0290109240086167; 0.98333333333333328152
12.099999999999999645; 480.94874666184244916; -5085.3760730916264947; 0.98388888888888892392
12.199999999999999289; 490.2927566911933468; -5084.0894197791812985; 0.98333333333333328152
12.300000000000000711; 503.95344930574742648; -5085.5191825194178818; 0.98333333333333328152
12.400000000000000355; 486.4848767257021791; -5080.9446149309987959; 0.98333333333333328152
12.5; 508.26930789700389823; -5084.0477744666377475; 0.98388888888888892392
12.599999999999999645; 493.49647754841754477; -5078.9379836054986299; 0.98388888888888892392
12.699999999999999289; 508.8211238873509501; -5080.8450895366613622; 0.98333333333333328152
12.800000000000000711; 492.6721938005772472; -5082.718847699115031; 0.98499999999999998668
12.900000000000000355; 489.92066133586007481; -5082.0030334741340994; 0.98499999999999998668
13; 483.38394558372340271; -5081.5996376527173197; 0.98388888888888892392
13; 483.38394558372340271; -5084.1486504366839654; 0.98388888888888892392
13.099999999999999645; 498.36634851956461034; -5084.6801971797412989; 0.9844444444444444553
13.199999999999999289; 501.59423502442359677; -5080.3790413386359432; 0.98388888888888892392
13.300000000000000711; 509.27007369421943395; -5081.5758668958642374; 0.98499999999999998668
13.400000000000000355; 513.91803640690955035; -5078.1534545785661976; 0.98499999999999998668
13.5; 495.04232098182012578; -5075.4924793164509538; 0.98388888888888892392
13.599999999999999645; 498.62366637121874646; -5081.7930761676698239; 0.98499999999999998668
13.699999999999999289; 486.37841250538832583; -5080.6693664120575704; 0.98499999999999998668
13.800000000000000711; 495.24151147255599881; -5083.2218775626497518; 0.9844444444444444553
13.900000000000000355; 495.08392011221735629; -5083.4954445548028161; 0.98555555555555551805
14; 496.68961147702754033; -5078.9499327156036088; 0.98555555555555551805
14; 496.68961147702754033; -5079.1831174758763154; 0.98555555555555551805
14.099999999999999645; 505.59653402638758735; -5076.4698830221577737; 0.98555555555555551805
14.199999999999999289; 496.62622968283267255; -5075.5777141723892782; 0.98555555555555551805
14.300000000000000711; 492.38530059420577345; -5078.9803781407381393; 0.98611111111111116045
14.400000000000000355; 496.99070445130763574; -5080.6800658387119256; 0.98666666666666669183
14.5; 494.49461017099531546; -5079.1770087429276828; 0.98611111111111116045
14.599999999999999645; 489.0178853140296269; -5079.0537666216478101; 0.98611111111111116045
14.699999999999999289; 503.67476967100748197; -5079.538176184499207; 0.98611111111111116045
14.800000000000000711; 500.06264049022087192; -5076.8033392737606846; 0.98666666666666669183
14.900000000000000355; 499.82875301049546124; -5077.2793289656829074; 0.98555555555555551805
15; 492.98558794161192509; -5083.5103589861701039; 0.98666666666666669183
15; 492.98558794161192509; -5080.9104797214313294; 0.98666666666666669183
15.099999999999999645; 501.94722732068623827; -5084.3887760593433995; 0.98666666666666669183
15.199999999999999289; 478.63233749716448528; -5080.1326395182613851; 0.98666666666666669183
15.300000000000000711; 496.24378249117603445; -5080.716900481031189; 0.98777777777777775459
15.400000000000000355; 503.90055976315807129; -5076.6010770236498502; 0.98777777777777775459
15.5; 503.72558726449744881; -5076.4072109574544811; 0.98722222222222222321
15.599999999999999645; 493.30491962931137095; -5076.9576016977607651; 0.98722222222222222321
15.699999999999999289; 497.91068677919787433; -5079.3926560741638241; 0.98777777777777775459
15.800000000000000711; 473.61154853497168915; -5075.4649886769448131; 0.98722222222222222321
15.900000000000000355; 480.71866334594068348; -5078.2497384727339522; 0.98666666666666669183
16; 512.1938311177829064; -5080.9859008907315001; 0.98722222222222222321
16; 512.1938311177829064; -5079.6955780628541106; 0.98722222222222222321
16.100000000000001421; 494.39280384821699954; -5075.6874036627123132; 0.98722222222222222321
16.199999999999999289; 501.80453917866753955; -5077.7932941275730627; 0.98777777777777775459
16.300000000000000711; 485.67016061395247561; -5075.6207863054878544; 0.98777777777777775459
16.399999999999998579; 485.81475321030762871; -5078.9697664460873057; 0.98833333333333328596
16.5; 496.57710755698082039; -5080.1846810834122152; 0.98777777777777775459
16.600000000000001421; 494.5004833449547732; -5075.6230822962670572; 0.98722222222222222321
16.699999999999999289; 497.09850873543206262; -5075.4992828769527478; 0.98722222222222222321
16.800000000000000711; 494.54037443384584094; -5074.1635255234523356; 0.98722222222222222321
16.899999999999998579; 512.53747368104302495; -5076.6765099292160812; 0.98722222222222222321
17; 490.61181500401465883; -5075.447687963493081; 0.98722222222222222321
17; 490.61181500401465883; -5075.447687963493081; 0.98722222222222222321
17.100000000000001421; 492.33632228512624351; -5077.870033782617611; 0.98777777777777775459
17.199999999999999289; 497.09857494713179449; -5077.5844779855669913; 0.98777777777777775459
17.300000000000000711; 510.34540753557718062; -5076.3320006664507673; 0.98777777777777775459
17.399999999999998579; 511.08202389554821821; -5073.6692625349278387; 0.98777777777777775459
17.5; 501.20985328515541823; -5075.023381120358863; 0.98777777777777775459
17.600000000000001421; 501.54161857277574654; -5077.9741061128206638; 0.98722222222222222321
