##dt = 0.001
#time; temp; pe; conc
# Fix print output for fix out
0; 512.6890845745142542; -5050.1610544897730506; 1
0.10000000000000000555; 501.29014937404122065; -5047.9149727079757213; 0.87222222222222223209
0.2000000000000000111; 616.08338751190217408; -5218.2995145528520879; 0.85166666666666668295
0.2999999999999999889; 585.79862830785350525; -5255.6569237000367139; 0.84611111111111114713
0.4000000000000000222; 566.13505187480450331; -5278.4337276525575362; 0.83999999999999996891
0.5; 537.80087787812806255; -5297.8141858749404491; 0.83555555555555560687
0.5999999999999999778; 533.28403291262350194; -5318.746535932502411; 0.83166666666666666519
0.70000000000000006661; 520.75439283401897228; -5334.8650966514560423; 0.82722222222222219212
0.80000000000000004441; 505.66052720246767649; -5347.3512495269333158; 0.82333333333333336146
0.9000000000000000222; 498.63671795554574828; -5358.7857014635965243; 0.81944444444444441977
1; 505.81885680839479846; -5372.3924526510427313; 0.81666666666666665186
1; 505.81885680839479846; -5375.9289250432921108; 0.81666666666666665186
1.1000000000000000888; 497.98108098002484212; -5381.0967159746151083; 0.81666666666666665186
1.1999999999999999556; 497.24371503308049114; -5387.1567986969785125; 0.81388888888888888395
1.3000000000000000444; 501.71711059399592614; -5395.6130125135914568; 0.81499999999999994671
1.3999999999999999112; 486.64094520342831629; -5394.7128671713599033; 0.81388888888888888395
1.5; 497.1714429947318763; -5398.8958634480122782; 0.8122222222222221788
1.6000000000000000888; 494.85881976373633506; -5401.8364719909413907; 0.81111111111111111605
1.7000000000000001776; 495.10904227965085056; -5404.7740089848030038; 0.81111111111111111605
1.8000000000000000444; 488.39828907513356171; -5402.2995360208533384; 0.81055555555555558467
1.8999999999999999112; 500.52149944850930297; -5401.7675654729355301; 0.81000000000000005329
2; 499.31437435486571985; -5401.1487176316331897; 0.80888888888888887951
2; 499.31437435486571985; -5403.1390651716374123; 0.80888888888888887951
2.1000000000000000888; 484.78780852582173111; -5401.378236670942897; 0.90388888888888885287
2.2000000000000001776; 618.35469642988357464; -5185.1152933502035012; 0.94222222222222218324
2.2999999999999998224; 646.86333987082377917; -5112.5852291351257009; 0.96333333333333337478
2.3999999999999999112; 615.60981157625576543; -5083.1378171909418597; 0.97666666666666668295
