# LAMMPS data file written by OVITO Basic 3.4.4
160 atoms
1 atom types
-4.599605 4.599605 xlo xhi
-18.68945 18.68945 ylo yhi
-13.25 13.25 zlo zhi

Atoms  # atomic

115 1 -0.4648084837 -15.6939498087 -6.4975085
116 1 -1.2034958475 -18.6630204638 -6.3591255
119 1 -3.1871214998 -14.9953755466 -6.181284
120 1 -4.4874969875 -17.4049839077 -6.467378
198 1 -2.376330728 -16.9069437063 -8.401666
108 1 3.1703053439 -14.1615569485 -6.29163
114 1 1.8374042093 -17.3572921692 -5.949886
193 1 3.9955020785 -15.7857112703 -8.5119855
194 1 1.3628537623 -14.7912792768 -8.4790195
195 1 0.5053310037 -17.3936618389 -8.4735605
104 1 -1.4223358541 -9.4341353288 -6.247905
105 1 -2.3249439409 -12.2125837236 -6.2552985
183 1 -0.4919093563 -11.2399473667 -8.3763055
189 1 -3.2615615071 -10.3414333685 -8.35545
190 1 -4.19064768 -13.1152094008 -8.3537275
192 1 -1.4679179397 -13.9851285405 -8.437388
91 1 4.1075852532 -11.304126938 -6.2499455
97 1 0.4775309911 -13.0311068758 -6.2999775
98 1 1.3705902979 -10.2954199426 -6.2515885
182 1 3.1934229586 -9.3904767736 -8.35492
184 1 2.2942277787 -12.1276588628 -8.3878595
83 1 -0.5219815738 -6.667648182 -6.245785
88 1 -4.1766648808 -8.4983919462 -6.2344695
89 1 -3.2680193525 -5.6971050435 -6.2327735
177 1 -1.4339268588 -4.7639034261 -8.3496465
178 1 -2.3476843881 -7.5592844626 -8.347553
81 1 3.1782534613 -4.7298138693 -6.236775
82 1 2.2719932882 -7.5272133664 -6.2378085
171 1 4.0951111244 -6.6405484795 -8.345592
173 1 1.3427626877 -5.7091410493 -8.350097
174 1 0.4253438728 -8.4771233521 -8.354761
75 1 -2.333444011 -2.8984720427 -6.2367485
164 1 -0.4993975133 -1.9376100393 -8.391278
168 1 -3.2672282204 -1.3297169886 -8.37241
169 1 -4.2060030013 -3.9227660394 -8.356881
62 1 4.0799508263 -1.8707018083 -6.2874165
68 1 1.2236421174 -1.3053833247 -6.254318
69 1 0.3669564869 -3.9382782829 -6.2583195
162 1 3.244037012 -0.0584979785 -8.4778005
163 1 2.2881195033 -2.9370844464 -8.3508655
58 1 -4.4987880978 1.3336417731 -5.938968
59 1 -2.1961825986 3.0052261811 -6.4852655
60 1 -1.440071931 0.0098680296 -6.36053
154 1 -0.2928292527 1.8019993901 -8.3791675
158 1 -4.0229249235 3.9028430857 -8.4545865
159 1 -3.1674351904 1.2866564958 -8.4500815
46 1 3.3735986857 4.5510305906 -6.2728415
52 1 1.8160160461 1.2718170725 -6.4643305
53 1 0.5327078527 3.6995766275 -6.1639795
155 1 2.5404446344 2.9163391569 -8.4807155
33 1 -1.2219218651 9.2857784747 -6.231634
38 1 -0.3245021328 6.4991441008 -6.2361655
44 1 -4.0162803341 8.4207933498 -6.2352115
45 1 -3.1294240546 5.6763971329 -6.2845015
149 1 -1.1891910759 4.7285803656 -8.409828
151 1 -2.1556508793 7.4820596552 -8.3528795
39 1 2.4431261918 7.4135067526 -6.2326675
141 1 3.3625504345 9.332389963 -8.3359725
142 1 4.2561616939 6.5848165396 -8.3634795
145 1 1.5368200226 5.5983873686 -8.3275455
146 1 0.6154363482 8.3820314305 -8.3336405
29 1 -2.1191944101 12.053947672 -6.2338335
133 1 -1.2071479338 13.9638973253 -8.344002
136 1 -0.2942275326 11.1687031833 -8.333508
139 1 -3.9841447338 13.0167159993 -8.341617
140 1 -3.0681849137 10.2494065167 -8.3380395
17 1 4.2854795761 11.1936722885 -6.2243465
18 1 3.3794585824 13.990174692 -6.227712
24 1 0.6267145797 13.0246029472 -6.2221205
25 1 1.5336738928 10.2236150757 -6.219921
135 1 2.4640451953 12.0837012764 -8.334939
8 1 -0.3098937873 15.8178533864 -6.229355
14 1 -3.0085740329 14.7784209352 -6.250131
15 1 -3.8654565264 17.4069051832 -6.2464475
129 1 -2.1451637799 16.7881348726 -8.3925765
10 1 2.4758293834 16.8443901171 -6.2835475
121 1 4.2687186155 15.7840254819 -8.349196
122 1 3.3069780069 18.6474734953 -8.4913155
125 1 1.5671038219 14.7937836631 -8.3537275
126 1 0.6249483313 17.3765161375 -8.370131
110 1 -0.3255876395 -15.560361358 -1.750007
113 1 -0.6102387946 -16.9353441945 -4.136491
117 1 -3.0332555133 -15.3834619758 -2.593767
118 1 -3.1044941955 -17.9405562627 -4.071672
106 1 4.3493496912 -17.3540140397 -1.7574535
107 1 3.9260848399 -16.0010473753 -4.22145
109 1 3.2313053054 -14.2744412265 -2.1076245
111 1 1.7008235385 -17.3904584672 -2.623394
112 1 1.3537097476 -14.9278243985 -4.1764795
94 1 -0.459086575 -11.2449561393 -4.1673635
99 1 -1.2791501505 -14.0089015209 -4.2176605
100 1 -1.4321054152 -9.517789307 -2.103305
101 1 -3.2600620359 -10.41376154 -4.147515
102 1 -2.3154687546 -12.3739484349 -2.14544
103 1 -4.1862780553 -13.2180761336 -4.1734055
90 1 4.1047886933 -11.3593729522 -2.117085
92 1 3.2094571816 -9.3961209875 -4.1564985
93 1 1.4083162581 -10.2354268081 -2.11046
95 1 2.3188080679 -12.201220538 -4.1824155
96 1 0.5649786814 -12.951041272 -2.107598
78 1 -0.5419254611 -6.7171752245 -2.1014235
84 1 -1.4604573804 -4.796834237 -4.1588835
85 1 -3.2749923537 -5.6707155401 -2.121749
86 1 -2.3575183435 -7.6027935022 -4.146826
87 1 -4.1815781789 -8.5110260144 -2.109347
76 1 4.1081832018 -6.5787985367 -4.1496085
77 1 1.3237939166 -5.7122808769 -4.1511455
79 1 2.2900697358 -7.4703600595 -2.103252
80 1 0.4265765669 -8.4791791916 -4.153981
67 1 -0.5876455348 -1.9711015337 -4.1675225
71 1 -1.5104734852 -0.0247448318 -2.0543065
72 1 -3.2797759429 -0.8957479596 -4.255158
73 1 -2.381454688 -2.8426279661 -2.14862
74 1 -4.1956952865 -3.7366938752 -4.1767445
61 1 4.1013389896 -1.7881691971 -2.1400075
63 1 1.2012512402 -1.2672568467 -2.072247
64 1 3.0421051533 -0.2191524907 -4.200886
65 1 0.327887442 -3.9583881311 -2.1106455
66 1 2.2102849875 -2.9530826156 -4.15308
70 1 3.1898996612 -4.6573735611 -2.103941
54 1 -4.3526531275 1.2838530783 -2.635372
55 1 -2.3336095968 3.1267823639 -1.7548565
56 1 -4.0074224148 3.763681441 -4.170305
57 1 -2.038894506 1.7487718365 -4.1381605
47 1 3.3106760893 4.4209893975 -2.111944
48 1 2.1965321685 1.3246708371 -1.767815
49 1 0.3781611247 3.3009680379 -2.6042875
50 1 0.4508532821 0.7319909987 -4.068439
51 1 2.6189874894 2.684926387 -4.225478
32 1 -1.2126858583 9.1949477477 -2.0938975
37 1 -0.3361943287 6.332733238 -2.141889
40 1 -1.3779036699 4.6921359381 -4.2088625
41 1 -2.189586765 7.4645289511 -4.1552
42 1 -3.2175248888 5.7446136254 -2.1014235
