# LAMMPS data file written by OVITO Basic 3.4.4
161 atoms
2 atom types
-4.57701 4.57701 xlo xhi
-18.6787 18.6787 ylo yhi
-13.25 13.25 zlo zhi

Atoms  # atomic

170 1 1.3423638008 -17.3021881465 -9.286872
168 1 -0.9626001271 -15.8912962777 -6.445118
172 1 -3.4385062246 -14.5490635744 -6.2681245
173 1 -3.6407276804 -17.2974213422 -6.20895
174 1 -2.3367375314 -17.2982506765 -8.7512275
72 1 3.6567563694 -18.662402386 -4.6196125
73 1 3.6746341705 -15.948621208 -4.6202485
166 1 3.6527011385 -15.9103261373 -8.1157045
167 1 1.6599716788 -17.3054008829 -6.2992355
169 1 0.9757178378 -14.8128815332 -8.2835025
160 1 -0.7587401017 -11.152864983 -8.410888
162 1 -2.5808386287 -11.92821782 -6.296506
163 1 -3.5245723206 -10.2192661996 -8.4037065
164 1 -4.4730624413 -13.0073983912 -8.4378385
165 1 -1.7174589244 -13.9508968856 -8.453341
155 1 3.8158898531 -11.2641526776 -6.2951015
156 1 1.0857674662 -10.2547557296 -6.285906
157 1 2.803436933 -13.9403620988 -6.3124855
158 1 0.0777084758 -12.9757940308 -6.3133865
159 1 2.904561392 -9.3752878188 -8.3825065
161 1 1.9799779099 -12.1272206898 -8.417354
146 1 -0.7889392137 -6.566683772 -6.2717285
149 1 -4.4147723881 -8.3521433476 -6.2604395
150 1 -1.658232415 -9.2686697992 -6.280076
151 1 -3.5374977968 -5.5551948096 -6.278433
152 1 -1.7297527732 -4.6745688194 -8.382533
153 1 -2.6125847701 -7.4500368524 -8.382692
143 1 3.7949363013 -6.617303049 -8.3680905
144 1 2.8901438105 -4.7106187104 -6.251297
145 1 1.98642234 -7.482874007 -6.257021
147 1 1.060960072 -5.6257255808 -8.388628
148 1 0.1628957859 -8.3903973252 -8.3842555
134 1 -0.7863669341 -1.916808194 -8.388681
137 1 -1.3522135264 -0.019612635 -6.362544
138 1 -2.6484502204 -2.7356450446 -6.304403
140 1 -3.6395651198 -0.8317998684 -8.2992965
141 1 -4.4702365953 -3.640665417 -8.321106
129 1 3.9007110024 -1.9726948644 -6.164589
130 1 1.1163785091 -1.3404582268 -6.2938825
131 1 0.0806560702 -3.8965262496 -6.295817
132 1 2.9935567744 -0.1063191604 -8.0656195
133 1 2.0385727919 -2.875959439 -8.4340225
125 1 -1.360745073 2.7817440762 -6.3638955
126 1 -3.8327067032 1.3791604932 -6.540041
127 1 -3.6673448243 3.5941928114 -8.300595
119 1 1.1038832718 4.1028138124 -6.294386
120 1 1.3696336264 1.381663439 -6.1861335
121 1 2.9840549017 2.8646401468 -8.0645595
123 1 0.1268838712 1.371950515 -8.69359
105 1 -0.8192573279 9.3266111266 -6.2724175
110 1 -0.809206214 4.6798362128 -8.3861635
112 1 -3.5662597277 8.3188579042 -6.2770815
113 1 -2.6737061616 5.4953856122 -6.303608
115 1 -1.760794055 7.4362146144 -8.3809695
116 1 -4.4987958562 6.4074291758 -8.317661
104 1 3.886787738 4.7303434176 -6.160985
106 1 0.0540636421 6.6554823118 -6.29587
107 1 2.8629655251 7.4654654586 -6.2496275
108 1 2.0140674804 5.6354011474 -8.433996
109 1 1.0295160133 8.3843454264 -8.3872235
97 1 -0.7966102825 13.9170510812 -8.417619
100 1 -4.4462814404 11.1157690848 -6.258823
101 1 -1.6909397284 12.0287465834 -6.282302
102 1 -3.5606666215 12.9827425072 -8.405747
103 1 -2.6484685285 10.2130275138 -8.383434
94 1 3.7660462142 9.3696842088 -8.363241
95 1 1.0507075696 13.013637077 -6.2903845
96 1 1.954859279 10.2399995566 -6.257657
98 1 2.8696021896 12.130508141 -8.382851
99 1 0.1262064737 11.1511465426 -8.38619
87 1 -0.9742806566 18.6500095168 -6.442945
90 1 -2.6109828166 14.6871365248 -6.296612
91 1 -3.4539582103 17.310485225 -6.264706
92 1 -1.7475481881 16.7173991426 -8.459012
93 1 -4.500874551 15.770239623 -8.4374675
83 1 3.7805278738 14.018924711 -6.300163
84 1 3.6343930985 18.6540067586 -8.132214
85 1 0.0465664997 15.7348248078 -6.318554
86 1 2.7720935686 16.6980853668 -6.318713
88 1 1.9427851267 14.8861393946 -8.4264435
89 1 0.9466446703 17.5689610756 -8.292274
75 1 -0.7726725202 -15.8565464242 -2.1725495
77 2 -0.3843132217 -17.2978733668 -4.2978495
79 2 -2.4420728395 -18.4607233067 -4.159281
80 1 -3.3579691566 -14.5246691922 -1.97531
81 1 -3.4370507354 -17.2960951545 -2.0808595
82 2 -2.4395005599 -16.1330584275 -4.15944
74 1 2.7706838495 -14.2954815432 -2.3881005
76 1 0.9073006923 -15.0427005223 -4.4057045
78 1 1.8427774582 -17.3026326995 -2.7995395
65 1 -0.7178399404 -11.0552500968 -4.156207
68 1 -3.4919290853 -10.1812363664 -4.137551
69 1 -2.4969969595 -11.8805497776 -2.0378765
70 1 -4.3546890625 -12.9448247462 -4.1024385
71 1 -1.5982003518 -13.761345438 -4.14884
62 1 3.8263162819 -11.4584111576 -2.184448
63 1 2.9113079047 -9.4078634716 -4.1675755
64 1 1.1365356611 -10.2625260688 -2.095461
66 1 1.9436364505 -12.1854982338 -4.2075905
67 1 0.199118243 -13.03399686 -2.102351
54 1 -0.8172800596 -6.5610054472 -2.092917
57 1 -1.7931718238 -4.7198459882 -4.1794475
58 1 -3.570992356 -5.5210875034 -2.117085
59 1 -2.6041356096 -7.452614513 -4.1619575
60 1 -4.3907851941 -8.3431775716 -2.079985
61 1 -1.6125904712 -9.2363182908 -2.0689345
52 1 3.7914943898 -6.596382905 -4.139883
53 1 1.0326192261 -5.6154149384 -4.139883
55 1 1.9953566635 -7.4534737332 -2.0889155
56 1 0.1901106874 -8.3633132102 -4.156896
44 1 -0.004595318 -3.899365412 -2.050888
46 1 -0.7611842251 -2.0869337936 -4.149635
48 1 -1.2796038397 -0.0846892258 -2.072565
49 1 -3.2228375134 -0.7594012272 -4.255317
50 1 -2.7634430197 -2.7218975214 -2.1486995
51 1 -4.4922345292 -3.543162603 -4.2601135
41 1 4.0041788905 -1.7885228824 -2.1913645
42 1 2.7834079373 -0.096568879 -4.172319
43 1 1.2118274756 -1.395672464 -1.9625635
45 1 1.9973613939 -2.907339655 -4.1428775
47 1 2.8841479274 -4.6150584812 -2.070339
37 1 -1.286158118 2.8505937644 -2.0723795
38 1 -3.2351405162 3.5176848562 -4.256854
39 2 -1.8705049847 1.3828215184 -4.1557565
40 1 -3.6716938992 1.3787495618 -1.8524825
31 1 3.9928828298 4.543033414 -2.1900925
32 2 0.2353590082 2.5428061458 -4.1253345
33 1 1.2016939755 4.1626230098 -1.9568395
34 2 0.2387734577 0.2257881256 -4.126368
35 1 1.3615414727 1.383904883 -2.085709
36 1 2.7792977823 2.8556370134 -4.171153
21 1 -0.8437901015 9.3204097982 -2.0923075
25 1 -0.0308032773 6.6585456186 -2.048397
26 1 -0.7784212447 4.8497003106 -4.1501385
27 1 -1.8188305418 7.480445776 -4.1793945
28 1 -2.7854218217 5.480517367 -2.150051
29 1 -3.5947470379 8.2815005042 -2.115071
30 1 -4.5146056726 6.307983777 -4.259133
22 1 2.85787589 7.3693448684 -2.068431
23 1 1.9789526597 5.6643531324 -4.142056
24 1 1.005111396 8.3711956216 -4.1395915
12 1 -0.7490093785 13.8118900002 -4.156684
17 1 -1.640876393 11.9951249234 -2.0671855
18 1 -3.5215789561 12.94060336 -4.1358285
19 1 -2.6323391452 10.2134384452 -4.1609505
20 1 -4.4173043901 11.1040015038 -2.0763015
11 1 3.7630436956 9.350930794 -4.1396975
13 1 2.8796533036 12.1637935844 -4.170358
14 1 1.1066935559 13.0170366004 -2.096044
